"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:05:51.7766124","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:05:51.7766362","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS",""
"21:05:51.7766475","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:05:51.7766647","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:51.7766847","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS","Desired Access: Query Value"
"21:05:51.7767008","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:05:51.7767127","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS",""
"21:05:51.7767222","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:05:51.7767517","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:51.7767685","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Service","NAME NOT FOUND","Length: 140"
"21:05:51.7767794","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7767910","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:51.7768037","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\UpperFilters","NAME NOT FOUND","Length: 140"
"21:05:51.7768257","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7768399","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:51.7768545","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\LowerFilters","NAME NOT FOUND","Length: 140"
"21:05:51.7768658","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7769979","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:51.7770207","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006","SUCCESS","Desired Access: Query Value"
"21:05:51.7770438","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1, Data: "
"21:05:51.7770599","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{026e516e-b814-414b-83cd-856d6fef4822}\0006","SUCCESS",""
"21:05:51.7770697","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0124&Col02#4&1d271488&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:05:51.7771495","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: All Access"
"21:05:51.7771644","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:05:51.7771750","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\UINumber","NAME NOT FOUND","Length: 140"
"21:05:51.7771848","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Address","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"21:05:51.7772092","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7772223","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: Read"
"21:05:51.7772411","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009","NAME NOT FOUND","Desired Access: Query Value"
"21:05:51.7772569","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Properties\{24daeb80-9823-4ff8-92a6-3a4c6189f82c}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:05:51.7772660","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7772965","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS","Desired Access: Read"
"21:05:51.7773076","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001\Devices","NAME NOT FOUND","Desired Access: Read"
"21:05:51.7773155","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0124&Col02\4&1d271488&0&0001","SUCCESS",""
"21:05:51.7821522","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.7821756","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.7821855","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.7821990","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.7822121","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.8357434","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.8357693","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.8357788","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.8357895","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.8358023","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.8365396","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.8365569","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.8365661","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.8365785","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.8365901","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.8987488","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.8987679","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.8987772","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.8987891","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.8988026","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.9002849","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.9003043","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.9003137","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.9003236","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.9003354","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.9010646","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.9010835","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.9010929","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.9011027","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.9011144","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:51.9015862","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:51.9016024","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:51.9016109","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:51.9016203","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:51.9016313","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.0583458","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.0583667","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.0583764","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.0583866","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.0583985","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.0961606","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.0961850","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.0961944","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.0962050","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.0962174","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.1051968","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.1052195","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.1052295","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.1052395","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.1052516","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.1059498","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.1059689","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.1059780","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.1059890","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.1060005","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.1064257","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.1064439","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.1064525","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.1064617","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.1064732","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.1531083","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.1531285","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.1531395","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.1531507","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.1531637","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.1564439","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.1564610","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.1564707","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.1564803","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.1564913","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.2148728","System","4","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\DriverStore\FileRepository\surfacetcondriver.inf_amd64_6bb7c632ccfe811f\SurfaceTconMSHW0124.bin","SUCCESS","SyncType: SyncTypeOther"
"21:05:52.2149058","System","4","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\DriverStore\FileRepository\surfacetcondriver.inf_amd64_6bb7c632ccfe811f\SurfaceTconMSHW0124.bin","SUCCESS",""
"21:05:52.2966652","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.2966911","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.2967212","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.2967402","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.2967535","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.3101139","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.3101307","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.3101411","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.3101513","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.3101626","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.3604807","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
"21:05:52.3605381","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:52.3605516","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:52.3605623","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters\e5b3b5ac-9725-4f78-963f-03dfb1d828c7","NAME NOT FOUND","Desired Access: All Access"
"21:05:52.3605743","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0153\2&daba3ff&0\Device Parameters","SUCCESS",""
"21:05:52.3678689","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0040\2&daba3ff&0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:52.3678859","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0040\2&daba3ff&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:52.3679922","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0040\2&daba3ff&0","SUCCESS",""
"21:05:52.3681145","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\MSHW0110\2&daba3ff&0\Device Parameters","SUCCESS","Desired Access: All Access"
